timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
05/06/2015 08:00,3793,18.5,18.5,83,9,1,0,0,1
02/03/2016 13:00,595,5.5,-0.5,76,45,3,0,0,0
05/10/2015 16:00,1234,18,18,88,12,7,0,0,2
05/01/2015 05:00,81,6,5.5,87,5,4,0,0,3
25/09/2016 15:00,2901,20,20,41.5,28,1,0,1,2
04/04/2016 12:00,902,13,13,63,18,2,0,0,0
04/12/2015 18:00,2148,12,12,74.5,25,3,0,0,3
19/10/2016 14:00,1268,14,14,59,13,2,0,0,2
12/04/2015 01:00,406,8,6,57,10,1,0,1,0
09/06/2016 12:00,1768,16.5,16.5,72.5,12,1,0,0,1
25/06/2015 04:00,77,14,14,77,12,2,0,0,1
31/07/2015 14:00,1798,21,20.5,35.5,6.5,1,0,0,1
28/07/2015 08:00,4471,16.5,16.5,61,33,2,0,0,1
02/01/2016 02:00,50,9,6,90.5,18.5,7,0,1,3
19/05/2015 12:00,1061,11.5,11.5,62.5,27.5,7,0,0,0
16/08/2015 23:00,449,16.5,16.5,72.5,6.5,4,0,1,1
30/12/2016 09:00,693,3.5,1.5,96.5,7,4,0,0,3
07/08/2015 14:00,1991,23,23,44,6.5,1,0,0,1
02/11/2016 17:00,3410,9,8.5,62,5,1,0,0,2
25/06/2015 17:00,4002,24,24,44,12,2,0,0,1
05/10/2016 05:00,162,13,13,77,20,1,0,0,2
04/07/2016 21:00,1001,18,18,78,19.5,3,0,0,1
16/01/2015 12:00,994,6,3,73.5,17,2,0,0,3
07/09/2015 10:00,1075,15.5,15.5,68,7.5,1,0,0,2
21/02/2016 15:00,1357,15,15,72,35,3,0,1,3
15/11/2016 15:00,1222,16,16,83,14,3,0,0,2
12/12/2015 23:00,469,13.5,13.5,74.5,32,3,0,1,3
30/09/2016 16:00,2472,19,19,49,22,2,0,0,2
04/12/2015 06:00,485,8,4.5,71,22.5,1,0,0,3
05/03/2015 13:00,1001,11,11,56,20.5,2,0,0,0
05/11/2015 15:00,607,15,15,88,12,7,0,0,2
01/09/2016 09:00,2365,18,18,68,6.5,2,0,0,2
23/06/2015 18:00,4252,19.5,19.5,47.5,3.5,2,0,0,1
12/01/2016 23:00,188,6,1.5,78.5,26,7,0,0,3
12/03/2016 05:00,60,5,5,93,2,4,0,1,0
29/03/2015 13:00,392,12.5,12.5,91,39,7,0,1,0
06/09/2015 05:00,91,9,8,87,6.5,1,0,1,2
08/06/2016 16:00,1252,21.5,21.5,60.5,7.5,7,0,0,1
22/02/2015 23:00,140,10.5,9,79,30,2,0,1,3
23/10/2016 15:00,2406,13,13,65,23,2,0,1,2
04/01/2015 03:00,72,2,2,100,0,1,0,1,3
12/12/2015 15:00,1304,14,14,67,32,4,0,1,3
03/07/2016 20:00,1448,18.5,18.5,62,15,2,0,1,1
30/07/2016 19:00,2671,21.5,21,47,13,1,0,1,1
10/01/2016 17:00,890,6.5,3.5,76,16,1,0,1,3
24/08/2016 19:00,2922,29,29.5,49,13,1,0,0,1
19/04/2016 15:00,1482,15,15,39,10,1,0,0,0
23/11/2015 23:00,143,8,5,73.5,17.5,7,0,0,2
06/04/2015 03:00,83,6,4,76,7,1,1,0,0
21/09/2015 07:00,2324,15,15,82,10,2,0,0,2
11/06/2016 00:00,727,16.5,16.5,80,9,7,0,1,1
16/08/2016 01:00,135,15,15,82,9,1,0,0,1
03/06/2016 01:00,165,10,8,88,14,4,0,0,1
23/11/2015 09:00,1927,3,0,87,11,1,0,0,2
26/12/2015 08:00,261,15,15,77,26,3,0,1,3
20/07/2015 05:00,129,17,17,77,5,4,0,0,1
22/11/2015 22:00,261,4,1.5,81,10,1,0,1,2
30/05/2015 04:00,119,8,5,84.5,18,1,0,1,0
02/07/2016 11:00,1985,17,17,52,25,2,0,1,1
02/08/2015 07:00,372,16.5,16.5,70,4,1,0,1,1
09/09/2015 20:00,1294,16,16,74.5,17,1,0,0,2
25/03/2016 12:00,2334,13,13,49,8,2,1,0,0
26/10/2015 12:00,1393,15.5,15.5,74.5,18,2,0,0,2
30/05/2015 18:00,2073,16,16,52,22,2,0,1,0
13/05/2016 10:00,1274,15.5,15.5,70,18.5,2,0,0,0
17/06/2015 19:00,2790,23,23,61,21,3,0,0,1
21/10/2016 23:00,567,9.5,8.5,87.5,7,2,0,0,2
12/05/2016 06:00,770,12.5,12.5,91,7,1,0,0,0
01/04/2016 23:00,526,9,7,64,12,1,0,0,0
16/07/2015 07:00,2445,18.5,18.5,73,20.5,3,0,0,1
13/07/2016 09:00,2399,15.5,15.5,70,17,2,0,0,1
16/12/2015 03:00,55,14,14,85,16,7,0,0,3
18/09/2015 14:00,960,16,16,80,14,7,0,0,2
19/04/2015 17:00,1590,11,11,62,11,2,0,1,0
30/06/2015 21:00,1591,21,21,58.5,23,1,0,0,1
31/07/2015 17:00,3993,21,21,41.5,10,1,0,0,1
22/05/2015 20:00,1331,19,19,64,11,2,0,0,0
16/07/2015 05:00,129,18,18,73,17.5,3,0,0,1
03/05/2015 14:00,1827,18.5,18.5,66,25,3,0,1,0
25/05/2016 03:00,45,10,8,67,16,4,0,0,0
26/10/2016 04:00,49,12,12,91,6.5,4,0,0,2
05/07/2015 22:00,755,18,18,60,19.5,1,0,1,1
27/04/2015 02:00,56,6.5,4.5,66,8,1,0,0,0
28/08/2015 17:00,3438,21,21,41.5,22,2,0,0,1
30/09/2015 05:00,126,11.5,11.5,85,12,1,0,0,2
28/08/2016 02:00,386,21,21,78,11,4,0,1,1
09/07/2016 08:00,617,19,19,66,18,3,0,1,1
26/06/2015 19:00,2198,22,22,57,22,2,0,0,1
03/06/2016 21:00,758,12,12,94,5,3,0,0,1
10/01/2015 02:00,189,14,14,72,40.5,3,0,1,3
11/04/2015 05:00,82,11,11,82,19.5,3,0,1,0
16/02/2016 23:00,267,4,2,75,8,2,0,0,3
03/02/2015 23:00,204,2,-2,87,13,4,0,0,3
13/04/2016 09:00,2224,12,12,65,3,1,0,0,0
05/01/2015 20:00,696,9,7,71,14,3,0,0,3
14/07/2016 23:00,743,17.5,17.5,57.5,9,1,0,0,1
21/08/2015 04:00,81,19,19,83,13,4,0,0,1
03/06/2016 20:00,1211,12,12,91,9,3,0,0,1
29/07/2015 16:00,2222,19,19,46,19,2,0,0,1
11/12/2016 09:00,677,6.5,3.5,90,17,1,0,1,3
30/09/2015 21:00,915,14,14,72,8,1,0,0,2
22/01/2016 11:00,473,8,5.5,87,14,7,0,0,3
22/01/2016 05:00,87,6,3,73.5,13,2,0,0,3
05/09/2016 07:00,1114,15.5,15.5,91,8,7,0,0,2
29/05/2015 07:00,1845,11.5,11.5,69.5,18,2,0,0,0
12/10/2015 12:00,1342,13,13,63,14,3,0,0,2
13/04/2016 16:00,1929,16.5,16.5,39.5,11,1,0,0,0
24/07/2015 13:00,295,16,16,83,13,7,0,0,1
06/03/2016 22:00,223,4,2,72.5,7,2,0,1,0
02/03/2016 05:00,88,6,2,68.5,24,2,0,0,0
23/08/2016 06:00,858,16.5,16.5,80,4,1,0,0,1
26/01/2016 04:00,33,8,5.5,87,13,1,0,0,3
28/04/2016 08:00,4170,5.5,3,68.5,12,1,0,0,0
06/02/2016 15:00,1253,13,13,63,41,2,0,1,3
15/10/2016 23:00,497,12,12,88,10,1,0,1,2
12/11/2016 14:00,765,10,9.5,94,6.5,7,0,1,2
14/06/2016 22:00,770,15.5,15.5,77,12,1,0,0,1
15/06/2015 13:00,1513,18,18,44.5,19,2,0,0,1
02/03/2015 02:00,29,4,0,81,18.5,1,0,0,0
13/10/2015 02:00,63,9,7,87,13,3,0,0,2
19/02/2015 17:00,1229,8,5,87,22,7,0,0,3
30/05/2016 06:00,149,12,12,88,16,4,1,0,0
26/12/2016 10:00,905,9,5,58,30.5,1,1,0,3
03/12/2015 00:00,129,13,13,82,24,1,0,0,3
22/05/2015 01:00,189,12.5,12.5,65,17,1,0,0,0
08/10/2016 19:00,1309,15,15,63,11,2,0,1,2
22/02/2015 03:00,158,1,-3,87,14,1,0,1,3
28/10/2016 04:00,65,13,13,77,18,3,0,0,2
19/12/2016 10:00,983,7,7,87,4,7,0,0,3
15/05/2016 20:00,1305,15,15,45,13,1,0,1,0
06/02/2015 05:00,83,2,-3,67.5,19,4,0,0,3
23/03/2016 22:00,520,9,8,62,6.5,4,0,0,0
10/06/2015 23:00,484,12.5,12.5,67,16,1,0,0,1
07/06/2016 04:00,63,13,13,79.5,7.5,1,0,0,1
20/08/2016 07:00,326,17.5,17.5,70.5,22.5,1,0,1,1
25/03/2015 22:00,497,5.5,3.5,71,8,1,0,0,0
14/10/2015 14:00,1216,13,13,67,19,7,0,0,2
21/02/2016 10:00,822,13,13,82,31,4,0,1,3
02/09/2015 04:00,39,12,12,88,8,1,0,0,2
18/02/2016 12:00,1026,7,4,61,16,2,0,0,3
10/08/2016 04:00,51,13,13,77,14,1,0,0,1
14/10/2016 04:00,69,11,11,77,11,1,0,0,2
10/04/2016 23:00,204,10,7,82,20,1,0,1,0
11/01/2016 09:00,1747,8,5.5,82,16,2,0,0,3
20/04/2016 22:00,617,8,5,82,16,1,0,0,0
07/05/2015 08:00,4098,11.5,11.5,74.5,16,3,0,0,0
15/07/2015 11:00,1085,19,19,85.5,17,7,0,0,1
24/06/2015 12:00,1737,22.5,21.5,42.5,17,2,0,0,1
09/09/2015 02:00,84,14,14,77,12,4,0,0,2
22/06/2015 21:00,894,15,15,68,15,2,0,0,1
13/08/2016 08:00,703,18.5,18.5,70.5,24,1,0,1,1
30/11/2015 09:00,1825,13,13,74.5,29.5,3,0,0,2
04/07/2016 10:00,1272,20.5,20.5,51.5,14,2,0,0,1
14/02/2015 03:00,116,7,4,87,17,2,0,1,3
17/07/2015 02:00,170,17,17,75,7.5,1,0,0,1
30/12/2015 21:00,153,11,11,85,18,7,0,0,3
04/03/2016 00:00,117,7,3.5,90,22,7,0,0,0
08/04/2016 01:00,151,7,4.5,87,15,1,0,0,0
23/08/2015 22:00,750,16,16,77,10,1,0,1,1
15/05/2015 10:00,1246,12,12,63,8,2,0,0,0
30/08/2016 08:00,4298,18,18,68.5,7,1,0,0,1
26/09/2015 08:00,617,10.5,10.5,79.5,5,1,0,1,2
22/04/2016 22:00,225,7,4.5,81,13,7,0,0,0
30/07/2015 03:00,46,14,14,72,15,1,0,0,1
30/10/2015 00:00,254,15,15,88,11,4,0,0,2
01/02/2015 17:00,724,4.5,0.5,61,19.5,3,0,1,3
16/04/2016 22:00,454,6,4,71,8,1,0,1,0
30/07/2016 15:00,4172,22,21.5,47,11,3,0,1,1
15/09/2015 00:00,166,12,12,72,20,1,0,0,2
12/11/2015 07:00,2147,12,12,88,8,2,0,0,2
13/07/2015 21:00,792,19,19,88,24,7,0,0,1
14/07/2016 03:00,85,14.5,14.5,70,12,1,0,0,1
24/02/2016 00:00,150,2,2,87,0,1,0,0,3
10/07/2016 19:00,2141,21,21,55,30.5,2,0,1,1
18/01/2016 04:00,31,4,1,81,14,2,0,0,3
12/08/2016 01:00,196,18,18,78,21.5,2,0,0,1
25/05/2015 05:00,129,11,11,64.5,10,1,1,0,0
03/08/2015 04:00,73,18,18,66,5,1,0,0,1
08/01/2016 04:00,31,5,2.5,76,10,1,0,0,3
21/10/2015 03:00,33,10,8,88,14,1,0,0,2
02/10/2015 22:00,725,12,12,82,7,3,0,0,2
20/06/2015 19:00,1120,18,18,88,6.5,7,0,1,1
03/12/2015 18:00,2620,13,13,69.5,22,1,0,0,3
17/08/2016 00:00,289,16,16,77,10,2,0,0,1
29/03/2016 23:00,199,7,4,81,15,1,0,0,0
04/11/2015 04:00,39,12,12,94,4,7,0,0,2
28/07/2015 06:00,799,14,14,77,22,2,0,0,1
01/01/2017 06:00,102,7,5,90,12,7,0,1,3
27/08/2015 21:00,882,15,15,82,9,1,0,0,1
31/07/2015 08:00,3874,15.5,15.5,67.5,6,1,0,0,1
21/01/2015 22:00,480,3,2,81,6,3,0,0,3
20/09/2016 07:00,2740,16,16,88,6.5,3,0,0,2
18/02/2016 11:00,781,6.5,3.5,66,17,2,0,0,3
04/12/2016 05:00,86,3,0.5,93,8,1,0,1,3
09/08/2016 23:00,497,15,15,59,16,1,0,0,1
05/01/2016 09:00,1719,8.5,7.5,87,6.5,2,0,0,3
23/09/2016 19:00,2064,16.5,16.5,52,12,1,0,0,2
21/08/2015 15:00,1862,26,26,51,22,2,0,0,1
28/06/2016 08:00,4876,17,17,59,6.5,1,0,0,1
14/07/2015 00:00,276,19,19,78,26,4,0,0,1
31/07/2015 13:00,1894,20.5,20.5,38,8,1,0,0,1
07/03/2015 00:00,347,9,7.5,64,10,1,0,1,0
03/09/2015 16:00,1910,17,17,49,17,2,0,0,2
22/03/2015 08:00,308,6,3,61,15,4,0,1,0
21/11/2015 09:00,443,6,1,81,35,7,0,1,2
26/01/2016 18:00,1731,11.5,11.5,85,37,7,0,0,3
22/07/2015 07:00,2574,18.5,18.5,66,16,2,0,0,1
11/01/2016 08:00,3289,7,6,87,6.5,3,0,0,3
11/05/2016 12:00,894,17.5,17.5,88,13,3,0,0,0
13/04/2015 06:00,563,8,7,76,6.5,3,0,0,0
06/07/2016 15:00,2007,21.5,21,39,9.5,1,0,0,1
11/01/2016 10:00,646,7.5,4.5,81.5,19.5,3,0,0,3
23/12/2015 18:00,1248,11,11,77,15,2,0,0,3
30/09/2015 22:00,698,14,14,77,6.5,3,0,0,2
05/03/2015 22:00,501,9,6,62,24,4,0,0,0
10/07/2016 17:00,2774,22,22,51.5,31.5,2,0,1,1
13/09/2015 00:00,603,14.5,14.5,67.5,10,1,0,1,2
03/12/2015 07:00,2005,13,13,77,14,2,0,0,3
23/02/2016 17:00,3006,7.5,5.5,57,9,2,0,0,3
09/02/2016 10:00,795,7,4,68.5,17,2,0,0,3
26/06/2015 00:00,481,18,18,62,12,1,0,0,1
16/04/2016 18:00,1513,9,7,48,14,2,0,1,0
11/08/2015 15:00,1922,21,21,50,7,2,0,0,1
15/07/2016 11:00,1447,20,20,47.5,19.5,2,0,0,1
24/05/2016 15:00,1521,16.5,16.5,47,19,2,0,0,0
04/05/2015 23:00,129,12,12,94,21.5,7,1,0,0
05/06/2015 16:00,2529,24,24,52,25,1,0,0,1
22/04/2015 21:00,804,9.5,7.5,79,12,1,0,0,0
04/12/2016 12:00,1517,8,4,62,29.5,1,0,1,3
06/12/2015 11:00,1234,15,15,68,28,3,0,1,3
25/12/2015 08:00,330,9,7.5,82,10,1,1,0,3
05/02/2015 12:00,789,4,0,81,17,2,0,0,3
30/12/2016 08:00,676,3,0,100,9,4,0,0,3
07/03/2015 12:00,2460,15,15,48,23,1,0,1,0
24/05/2015 18:00,2083,17.5,17.5,72.5,9,3,0,1,0
04/02/2016 14:00,926,13.5,13.5,67,33,2,0,0,3
29/04/2015 08:00,4069,10,7,71,22,7,0,0,0
29/04/2015 07:00,2288,9,6,76,19.5,2,0,0,0
13/05/2015 14:00,1573,19,19,33.5,8,1,0,0,0
16/02/2016 11:00,827,6.5,4,66,13,2,0,0,3
03/12/2015 14:00,972,13,13,74.5,19.5,2,0,0,3
21/05/2016 11:00,1751,16.5,16.5,70,25,3,0,1,0
22/07/2015 08:00,4654,19,19,64,20.5,2,0,0,1
17/08/2016 16:00,2666,24,24,45.5,18,1,0,0,1
19/12/2015 16:00,1298,16,16,68,26,1,0,1,3
04/04/2016 15:00,1012,12.5,12.5,65,16,3,0,0,0
13/05/2016 19:00,1833,11.5,11.5,69.5,21,3,0,0,0
01/03/2016 11:00,190,10,7,94,24,7,0,0,0
21/12/2016 12:00,1120,11,11,91,22,7,0,0,3
04/09/2015 03:00,74,12.5,12.5,74.5,12,2,0,0,2
13/11/2015 04:00,52,11.5,11.5,69.5,27,1,0,0,2
04/04/2016 14:00,1013,13,13,63,19,3,0,0,0
08/10/2015 16:00,1877,16,16,53.5,6,1,0,0,2
07/01/2016 08:00,2529,9,7.5,87,10.5,7,0,0,3
06/09/2015 13:00,2713,17.5,17.5,50.5,11,2,0,1,2
06/10/2015 04:00,35,16,16,94,7,3,0,0,2
15/07/2015 17:00,4188,22,22,61,12,3,0,0,1
14/04/2016 11:00,965,15,15,51,7.5,1,0,0,0
04/01/2015 09:00,301,2,-0.5,100,9,3,0,1,3
04/06/2016 00:00,451,12,12,94,7.5,3,0,1,1
28/08/2015 11:00,1375,19.5,19.5,50.5,20.5,2,0,0,1
29/09/2016 13:00,1442,19,19,62,23,2,0,0,2
20/12/2016 04:00,57,6,3.5,84,11,4,0,0,3
02/09/2015 20:00,1147,15,15,70,8,7,0,0,2
15/01/2015 16:00,1249,8,4,53,29,2,0,0,3
25/04/2016 14:00,901,11.5,11.5,62.5,27,7,0,0,0
08/08/2016 01:00,118,17,17,70.5,28,3,0,0,1
10/03/2015 18:00,2860,10,9.5,50,6.5,1,0,0,0
26/05/2015 23:00,437,14,14,63,11,1,0,0,0
17/07/2016 08:00,467,21,21,78,14,3,0,1,1
22/03/2015 13:00,1809,8,6,59.5,11,3,0,1,0
11/04/2015 07:00,220,12,12,69.5,25,2,0,1,0
09/01/2015 01:00,60,10,7,73.5,30,7,0,0,3
16/05/2016 09:00,2382,14,14,67,8,2,0,0,0
16/07/2015 03:00,88,18,18,83,20,7,0,0,1
31/07/2015 09:00,2367,16,16,63,7,1,0,0,1
16/03/2016 12:00,989,8.5,4.5,57.5,30.5,3,0,0,0
20/01/2015 02:00,40,0,-1,93,3,1,0,0,3
06/04/2016 10:00,715,10.5,9,80,29,3,0,0,0
11/04/2016 22:00,449,11,11,88,13,2,0,0,0
16/01/2015 15:00,1104,7,4,66,15,2,0,0,3
06/04/2015 22:00,381,8,5,76,16,4,1,0,0
06/02/2015 11:00,705,4,0,65,21,2,0,0,3
04/09/2016 08:00,466,17,17,73,24,3,0,1,2
30/05/2016 18:00,1740,17,17,64,22,3,1,0,0
31/08/2016 03:00,84,17,17,73,6.5,1,0,0,1
24/10/2015 11:00,1653,14.5,14.5,72.5,14,3,0,1,2
02/09/2015 00:00,195,14,14,88,6.5,1,0,0,2
19/08/2016 04:00,100,17,17,88,9,3,0,0,1
30/12/2016 00:00,122,0.5,0.5,96.5,3,7,0,0,3
20/02/2016 10:00,1075,11.5,11.5,65,30,2,0,1,3
09/12/2016 22:00,670,12,12,88,15,4,0,0,3
13/08/2016 19:00,3178,24,24,45.5,17,1,0,1,1
04/10/2016 01:00,104,12.5,12.5,88,3,2,0,0,2
21/02/2016 16:00,1320,15,15,72,34,3,0,1,3
01/06/2015 16:00,1645,14,14,53,28.5,2,0,0,1
08/04/2016 04:00,50,6,3.5,90,13,3,0,0,0
06/08/2016 11:00,2609,22.5,22.5,48.5,12,2,0,1,1
31/10/2016 01:00,115,12.5,12.5,97,8,3,0,0,2
20/04/2016 13:00,1495,12,12,60.5,28,1,0,0,0
22/07/2016 09:00,2302,20.5,20.5,71,11,2,0,0,1
23/08/2015 17:00,2579,20.5,20.5,58.5,16,3,0,1,1
01/12/2016 11:00,838,4.5,1.5,81,13,3,0,0,3
07/03/2016 11:00,658,6,2.5,57,19.5,3,0,0,0
17/04/2016 23:00,260,8.5,6.5,51.5,10,1,0,1,0
18/10/2016 04:00,56,11,11,88,16,1,0,0,2
14/10/2016 06:00,649,9.5,9,84.5,6,2,0,0,2
19/04/2016 22:00,578,9,6,79,18,1,0,0,0
20/04/2015 13:00,1364,17,17,40.5,23,1,0,0,0
01/09/2015 01:00,156,15,15,88,11,3,0,0,2
19/12/2016 13:00,956,7.5,6,90,8,4,0,0,3
08/11/2016 05:00,121,3,0,81,11,4,0,0,2
30/08/2015 03:00,272,17,17,83,7.5,3,0,1,1
25/02/2016 12:00,923,4.5,2,72.5,10,2,0,0,3
25/03/2015 16:00,1511,9,7.5,44.5,9,2,0,0,0
19/09/2016 17:00,3493,19,19,68,13,3,0,0,2
13/05/2015 23:00,478,11,11,79.5,15,1,0,0,0
01/08/2016 23:00,210,15,15,88,13,7,0,0,1
24/03/2016 18:00,1369,9,6,87,19.5,7,0,0,0
19/08/2016 08:00,2624,18,18,83,9,7,0,0,1
14/06/2016 14:00,742,18.5,18.5,68.5,24,7,0,0,1
11/09/2015 16:00,2347,20,20,53,21,1,0,0,2
10/05/2015 07:00,240,12.5,12.5,79.5,9,3,0,1,0
05/07/2016 19:00,3051,20,20,46,16,1,0,0,1
22/06/2016 17:00,4175,22.5,22.5,69,16,3,0,0,1
20/05/2015 08:00,4428,10.5,9,64.5,21,2,0,0,0
09/03/2016 10:00,787,9,7.5,82,8.5,3,0,0,0
15/08/2015 16:00,2974,19,19,49,19.5,2,0,1,1
29/01/2016 10:00,871,12,12,69.5,38,2,0,0,3
13/04/2015 07:00,1948,8,6.5,76,8,3,0,0,0
01/10/2016 01:00,449,13,13,82,7,2,0,1,2
11/10/2015 14:00,2720,15,15,53,19,1,0,1,2
14/01/2016 00:00,72,6,3,81,17,7,0,0,3
20/04/2015 09:00,2098,11.5,11.5,67,8,1,0,0,0
05/12/2015 07:00,199,12,12,67,34,2,0,1,3
17/09/2016 16:00,2422,16,16,83,20.5,4,0,1,2
06/11/2016 05:00,49,4,0,70,18,1,0,1,2
29/03/2015 04:00,216,10,7.5,88,18.5,4,0,1,0
21/01/2015 10:00,821,3,-1,87,17,3,0,0,3
05/01/2016 06:00,501,8.5,7.5,87,6.5,2,0,0,3
20/05/2016 23:00,657,14.5,14.5,74.5,12,7,0,0,0
27/01/2016 11:00,641,13,13,82,35,3,0,0,3
28/06/2016 15:00,1771,20,20,46,19.5,2,0,0,1
04/06/2015 18:00,4365,21,20.5,45.5,16,1,0,0,1
07/11/2016 01:00,63,7,3,81,22,2,0,0,2
09/01/2016 03:00,119,9,6.5,82,16,7,0,1,3
26/05/2016 08:00,4704,13,13,72,6,2,0,0,0
07/12/2015 07:00,1900,14,14,82,12,3,0,0,3
20/07/2016 17:00,5046,30,29.5,39,26,1,0,0,1
29/08/2015 00:00,690,16,16,72,10,1,0,1,1
12/11/2016 18:00,591,10,10,94,4,3,0,1,2
18/10/2016 08:00,4702,12.5,12.5,79.5,18.5,2,0,0,2
28/10/2015 09:00,1256,13.5,13.5,85,15,7,0,0,2
27/06/2016 09:00,2028,17.5,17.5,80.5,12,3,0,0,1
12/03/2015 08:00,4125,9.5,7.5,64,13,1,0,0,0
30/07/2015 15:00,1719,19,19,43,14,2,0,0,1
19/01/2015 05:00,88,1,-1,93,6.5,3,0,0,3
16/02/2015 17:00,1374,8,7.5,87,5,7,0,0,3
30/04/2015 13:00,1301,15.5,15.5,36,24,1,0,0,0
02/05/2016 23:00,288,11,11,67,24,2,1,0,0
05/07/2016 01:00,132,16,16,83,20.5,4,0,0,1
20/05/2016 18:00,3452,17.5,17.5,54,21,1,0,0,0
10/10/2016 21:00,821,9.5,8.5,81.5,7,1,0,0,2
15/11/2015 07:00,163,15,15,77,42,3,0,1,2
13/05/2015 12:00,1550,18,18,33,7,1,0,0,0
03/01/2017 16:00,1201,6,2,71,26,4,0,0,3
26/09/2015 09:00,1175,12,12,72,5,1,0,1,2
28/03/2015 13:00,1478,13,13,77,34,4,0,1,0
30/05/2015 01:00,373,9.5,7.5,66.5,14,1,0,1,0
23/02/2015 02:00,19,8,4.5,71,23,7,0,0,3
12/05/2015 06:00,774,12.5,12.5,74.5,14,1,0,0,0
09/01/2015 16:00,1229,13,13,79.5,37,7,0,0,3
17/05/2016 17:00,4203,17,17,54,20,2,0,0,0
03/01/2016 11:00,348,9,6,87,26,7,0,1,3
11/08/2016 10:00,1194,17.5,17.5,68.5,19.5,3,0,0,1
07/08/2016 20:00,1853,21.5,21.5,51.5,32.5,1,0,1,1
16/08/2016 07:00,2452,14.5,14.5,85,5,2,0,0,1
06/01/2015 06:00,530,8,5,84.5,15,3,0,0,3
08/03/2016 04:00,26,1,-2.5,75,12,1,0,0,0
10/12/2015 08:00,4091,12,12,69.5,23,2,0,0,3
11/02/2016 06:00,549,2,-1,87,10,1,0,0,3
09/10/2016 12:00,2688,15,15,55,15,2,0,1,2
17/07/2016 12:00,2800,25,25,61,21,2,0,1,1
10/09/2016 01:00,491,19,19,78,15,1,0,1,2
06/01/2016 09:00,1849,7,5.5,93,9,3,0,0,3
16/05/2015 07:00,290,14,14,82,17,3,0,1,0
05/03/2015 23:00,371,8,4.5,64,22.5,4,0,0,0
31/12/2016 01:00,123,5,3.5,100,7.5,4,0,1,3
16/01/2016 11:00,1215,4,1,70,12,1,0,1,3
28/12/2015 09:00,445,11.5,11.5,69.5,14,1,1,0,3
20/09/2016 18:00,4423,18,18,66,7,3,0,0,2
13/11/2016 05:00,76,8,7,87,7,1,0,1,2
16/12/2016 00:00,431,9,7.5,94,10,4,0,0,3
01/01/2016 11:00,595,6.5,3.5,81,16,1,1,0,3
04/04/2016 23:00,301,9,7,87,11,2,0,0,0
15/02/2015 12:00,1494,8,7,82,6.5,3,0,1,3
15/09/2015 11:00,830,16,16,77,20,3,0,0,2
22/09/2016 15:00,1563,19,19,73,11,3,0,0,2
16/01/2015 09:00,1980,6,3,71,13,2,0,0,3
03/08/2016 07:00,2374,20,20,78,22,3,0,0,1
23/02/2016 05:00,103,6,4,76,10,1,0,0,3
25/09/2016 02:00,451,19,19,62,19.5,1,0,1,2
29/12/2016 23:00,232,1.5,1.5,96.5,4,2,0,0,3
07/04/2016 16:00,1362,10,8.5,74,18.5,7,0,0,0
17/03/2016 09:00,1903,7.5,4.5,73.5,17,1,0,0,0
04/12/2016 10:00,1003,6.5,3.5,73.5,19,1,0,1,3
21/10/2015 13:00,440,13,13,91,19.5,7,0,0,2
14/01/2016 11:00,617,5,-0.5,76,33.5,3,0,0,3
17/07/2016 15:00,3262,26.5,26.5,51,21.5,2,0,1,1
24/05/2015 05:00,135,12.5,12.5,65,8,4,0,1,0
30/06/2015 23:00,709,19.5,19.5,71,16.5,7,0,0,1
02/03/2016 18:00,2446,6.5,2.5,66,24,2,0,0,0
30/01/2016 02:00,101,12,12,82,33,7,0,1,3
17/09/2016 13:00,2289,16,16,77,24,4,0,1,2
30/07/2015 21:00,1189,16,16,61,12,1,0,0,1
25/07/2015 18:00,2460,20.5,20.5,44.5,10,1,0,1,1
19/07/2015 09:00,891,18.5,18.5,52,20,1,0,1,1
20/04/2015 11:00,989,15.5,15.5,49.5,19.5,1,0,0,0
27/08/2015 02:00,89,16,16,83,15,2,0,0,1
03/12/2015 09:00,2266,13,13,77,19.5,2,0,0,3
10/02/2015 09:00,1918,5.5,4,81.5,7.5,4,0,0,3
06/12/2016 06:00,650,4,2,100,8,4,0,0,3
11/12/2015 09:00,1999,11,11,72,20,2,0,0,3
10/10/2016 23:00,329,9,8.5,82,5,2,0,0,2
30/09/2015 00:00,212,13,13,77,9,3,0,0,2
16/03/2015 16:00,1312,8,5,71,19.5,3,0,0,0
29/08/2016 23:00,558,18.5,18.5,66,2,1,1,0,1
24/07/2016 08:00,492,20,20,64,15,1,0,1,1
02/06/2015 07:00,1830,15,15,82,29.5,3,0,0,1
03/02/2016 00:00,127,5,1,78.5,22,2,0,0,3
05/06/2016 12:00,3340,19,19,68.5,11,2,0,1,1
05/02/2016 00:00,208,11,11,82,19.5,3,0,0,3
08/02/2015 00:00,336,4,2,87,8,3,0,1,3
27/11/2016 06:00,78,6.5,6.5,90,2,4,0,1,2
26/07/2015 07:00,216,15.5,15.5,72,10,1,0,1,1
04/06/2015 08:00,4581,16,16,52,7.5,1,0,0,1
11/04/2015 22:00,548,10,7.5,45,19.5,1,0,1,0
03/06/2015 21:00,1114,17,17,43.5,6.5,1,0,0,1
03/02/2016 07:00,2019,4,-0.5,70,23,1,0,0,3
24/01/2016 18:00,901,13,13,88,14,3,0,1,3
06/09/2015 01:00,375,10,10,82,6,1,0,1,2
10/11/2016 06:00,616,6,3,87,17,1,0,0,2
